selector,offset,request_hex,response_hex,payload_len,data_len,non_ff_bytes,non_ff_float_slots,first_float,second_float,class,prefix_hex
0,11,"00 01 04 56 00 0B 00","01 00 38 56 00 00 0B B6 BA 8D B9 A8 11 BD BA 8C 66 0C BA 26 E2 9B 3A F6 B1 A0 3A 92 CF 0C BA 19 F7 CD BA 4B 50 AE B9 20 5A BC 3A 8B 7C 97 3A 72 4E 5A BA 74 4C DA BA C0 D4 A7 B8",59,52,52,13,-2.7032726E-4,-0.0014424818,data,"B6 BA 8D B9 A8 11 BD BA 8C 66 0C BA 26 E2 9B 3A F6 B1 A0 3A ..."
0,12,"00 01 04 56 00 0C 00","01 00 38 56 00 00 0C 4D C3 DB 3A 8B 02 87 3A C0 E9 96 BA 00 D6 E0 BA C9 D9 67 39 1A CD F8 3A 61 37 5D 3A 29 B5 C2 BA 0A 59 E0 BA 6E 0E 15 3A FA 03 09 3B DB 8E 1B 3A 35 59 EF BA",59,52,52,13,0.0016766578,0.001030044,data,"4D C3 DB 3A 8B 02 87 3A C0 E9 96 BA 00 D6 E0 BA C9 D9 67 39 ..."
0,13,"00 01 04 56 00 0D 00","01 00 38 56 00 00 0D 63 A4 D7 BA 5E 38 7B 3A CE F5 12 3B 65 D0 90 39 E9 B8 0D BB B0 98 C5 BA FD 70 B5 3A EB 6E 19 3B 0C AF E3 B8 27 B5 22 BB 0E 30 A9 BA BC FC F0 3A A3 9C 1B 3B",59,52,52,13,-0.0016452189,9.5832895E-4,data,"63 A4 D7 BA 5E 38 7B 3A CE F5 12 3B 65 D0 90 39 E9 B8 0D BB ..."
0,14,"00 01 04 56 00 0E 00","01 00 38 56 00 00 0E 38 D1 12 BA 99 C0 35 BB 9C 84 81 BA 75 7B 17 3B BB A9 18 3B 04 FB 8C BA 1E E6 45 BB 84 AA 1B BA 3C EC 36 3B C4 C0 0F 3B 2A 5A D8 BA C8 1D 52 BB 84 80 D8 B8",59,52,52,13,-5.600634E-4,-0.0027733205,data,"38 D1 12 BA 99 C0 35 BB 9C 84 81 BA 75 7B 17 3B BB A9 18 3B ..."
0,15,"00 01 04 56 00 0F 00","01 00 38 56 00 00 0F AD EE 55 3B 28 0D 00 3B 4D 58 15 BB 87 4D 59 BB 61 5B FF 39 DA 82 73 3B 62 74 D1 3A 03 77 41 BB 0B 48 5A BB 64 9A 9A 3A 63 45 87 3B DF DD 91 3A EF E5 6F BB",59,52,51,13,0.0032643483,0.0019539092,partial_data,"AD EE 55 3B 28 0D 00 3B 4D 58 15 BB 87 4D 59 BB 61 5B FF 39 ..."
0,16,"00 01 04 56 00 10 00","01 00 38 56 00 00 10 84 C8 53 BB 3A 80 01 3B 3D E4 92 3B F9 2A FE 39 F2 F4 8F BB 51 69 44 BB 17 A3 3C 3B 5D EC 9B 3B 20 30 9E B9 F6 59 A8 BB FF 91 2A BB F9 E4 7E 3B E2 93 A1 3B",59,52,51,13,-0.0032315562,0.0019760267,partial_data,"84 C8 53 BB 3A 80 01 3B 3D E4 92 3B F9 2A FE 39 F2 F4 8F BB ..."
0,17,"00 01 04 56 00 11 00","01 00 38 56 00 00 11 D9 E1 A5 BA 0E B3 C0 BB AF 56 04 BB B9 50 A4 3B 7C ED A2 3B F3 64 1F BB 8A 8C D8 BB A8 7A 9E BA 8A 47 CD 3B 2D D3 9E 3B 77 8F 7B BB F6 70 EF BB 4C 3A FA B8",59,52,52,13,-0.0012655809,-0.00588072,data,"D9 E1 A5 BA 0E B3 C0 BB AF 56 04 BB B9 50 A4 3B 7C ED A2 3B ..."
0,18,"00 01 04 56 00 12 00","01 00 38 56 00 00 12 8A 08 FB 3B 32 BD 93 3B E3 A1 B5 BB 17 76 02 BC B0 51 AE 3A 10 74 17 3C 16 DF 7E 3B 18 7D FA BB 42 47 0C BC C3 60 56 3B C3 BC 35 3C 9E 91 3C 3B 6C 1F 29 BC",59,52,52,13,0.00766093,0.004508638,data,"8A 08 FB 3B 32 BD 93 3B E3 A1 B5 BB 17 76 02 BC B0 51 AE 3A ..."
0,19,"00 01 04 56 00 13 00","01 00 38 56 00 00 13 EB F7 14 BC 18 D9 C2 3B 76 F9 5A 3C E6 6F A6 3A 5C 5A 64 BC 35 59 1C BC 47 73 21 3C 90 77 86 3C 96 89 B3 BA 53 39 9E BC CF 42 22 BC B9 D0 84 3C BD 51 AD 3C",59,52,52,13,-0.009092311,0.0059462897,data,"EB F7 14 BC 18 D9 C2 3B 76 F9 5A 3C E6 6F A6 3A 5C 5A 64 BC ..."
0,20,"00 01 04 56 00 14 00","01 00 38 56 00 00 14 AA 21 CB BB B8 F0 EB BC 1A 94 26 BC 73 45 ED 3C C7 A1 FC 3C 10 DA 90 BC C1 89 57 BD 13 35 29 BC AD 0E 93 3D 7F 3F 90 3D 8C F8 AD BD 99 8D 9C BE 3D F1 16 3F",59,52,52,13,-0.0061990814,-0.028801307,data,"AA 21 CB BB B8 F0 EB BC 1A 94 26 BC 73 45 ED 3C C7 A1 FC 3C ..."
0,21,"00 01 04 56 00 15 00","01 00 38 56 00 00 15 99 8D 9C BE 8C F8 AD BD 7F 3F 90 3D AD 0E 93 3D 13 35 29 BC C1 89 57 BD 10 DA 90 BC C7 A1 FC 3C 73 45 ED 3C 1A 94 26 BC B8 F0 EB BC AA 21 CB BB BD 51 AD 3C",59,52,52,13,-0.3057678,-0.08494672,data,"99 8D 9C BE 8C F8 AD BD 7F 3F 90 3D AD 0E 93 3D 13 35 29 BC ..."
0,22,"00 01 04 56 00 16 00","01 00 38 56 00 00 16 B9 D0 84 3C CF 42 22 BC 53 39 9E BC 96 89 B3 BA 90 77 86 3C 47 73 21 3C 35 59 1C BC 5C 5A 64 BC E6 6F A6 3A 76 F9 5A 3C 18 D9 C2 3B EB F7 14 BC 6C 1F 29 BC",59,52,52,13,0.016212808,-0.009903624,data,"B9 D0 84 3C CF 42 22 BC 53 39 9E BC 96 89 B3 BA 90 77 86 3C ..."
0,23,"00 01 04 56 00 17 00","01 00 38 56 00 00 17 9E 91 3C 3B C3 BC 35 3C C3 60 56 3B 42 47 0C BC 18 7D FA BB 16 DF 7E 3B 10 74 17 3C B0 51 AE 3A 17 76 02 BC E3 A1 B5 BB 32 BD 93 3B 8A 08 FB 3B 4C 3A FA B8",59,52,52,13,0.0028773318,0.011092368,data,"9E 91 3C 3B C3 BC 35 3C C3 60 56 3B 42 47 0C BC 18 7D FA BB ..."
0,24,"00 01 04 56 00 18 00","01 00 38 56 00 00 18 F6 70 EF BB 77 8F 7B BB 2D D3 9E 3B 8A 47 CD 3B A8 7A 9E BA 8A 8C D8 BB F3 64 1F BB 7C ED A2 3B B9 50 A4 3B AF 56 04 BB 0E B3 C0 BB D9 E1 A5 BA E2 93 A1 3B",59,52,52,13,-0.007307167,-0.0038385072,data,"F6 70 EF BB 77 8F 7B BB 2D D3 9E 3B 8A 47 CD 3B A8 7A 9E BA ..."
0,25,"00 01 04 56 00 19 00","01 00 38 56 00 00 19 F9 E4 7E 3B FF 91 2A BB F6 59 A8 BB 20 30 9E B9 5D EC 9B 3B 17 A3 3C 3B 51 69 44 BB F2 F4 8F BB F9 2A FE 39 3D E4 92 3B 3A 80 01 3B 84 C8 53 BB EF E5 6F BB",59,52,51,13,0.0038893803,-0.0026026962,partial_data,"F9 E4 7E 3B FF 91 2A BB F6 59 A8 BB 20 30 9E B9 5D EC 9B 3B ..."
0,26,"00 01 04 56 00 1A 00","01 00 38 56 00 00 1A DF DD 91 3A 63 45 87 3B 64 9A 9A 3A 0B 48 5A BB 03 77 41 BB 62 74 D1 3A DA 82 73 3B 61 5B FF 39 87 4D 59 BB 4D 58 15 BB 28 0D 00 3B AD EE 55 3B 84 80 D8 B8",59,52,51,13,0.0011128745,0.0041281446,partial_data,"DF DD 91 3A 63 45 87 3B 64 9A 9A 3A 0B 48 5A BB 03 77 41 BB ..."
0,27,"00 01 04 56 00 1B 00","01 00 38 56 00 00 1B C8 1D 52 BB 2A 5A D8 BA C4 C0 0F 3B 3C EC 36 3B 84 AA 1B BA 1E E6 45 BB 04 FB 8C BA BB A9 18 3B 75 7B 17 3B 9C 84 81 BA 99 C0 35 BB 38 D1 12 BA A3 9C 1B 3B",59,52,52,13,-0.0032061208,-0.0016506363,data,"C8 1D 52 BB 2A 5A D8 BA C4 C0 0F 3B 3C EC 36 3B 84 AA 1B BA ..."
0,28,"00 01 04 56 00 1C 00","01 00 38 56 00 00 1C BC FC F0 3A 0E 30 A9 BA 27 B5 22 BB 0C AF E3 B8 EB 6E 19 3B FD 70 B5 3A B0 98 C5 BA E9 B8 0D BB 65 D0 90 39 CE F5 12 3B 5E 38 7B 3A 63 A4 D7 BA 35 59 EF BA",59,52,52,13,0.0018385868,-0.0012907998,data,"BC FC F0 3A 0E 30 A9 BA 27 B5 22 BB 0C AF E3 B8 EB 6E 19 3B ..."
0,29,"00 01 04 56 00 1D 00","01 00 38 56 00 00 1D DB 8E 1B 3A FA 03 09 3B 6E 0E 15 3A 0A 59 E0 BA 29 B5 C2 BA 61 37 5D 3A 1A CD F8 3A C9 D9 67 39 00 D6 E0 BA C0 E9 96 BA 8B 02 87 3A 4D C3 DB 3A C0 D4 A7 B8",59,52,52,13,5.934068E-4,0.0020906911,data,"DB 8E 1B 3A FA 03 09 3B 6E 0E 15 3A 0A 59 E0 BA 29 B5 C2 BA ..."
0,30,"00 01 04 56 00 1E 00","01 00 38 56 00 00 1E 74 4C DA BA 72 4E 5A BA 8B 7C 97 3A 20 5A BC 3A 4B 50 AE B9 19 F7 CD BA 92 CF 0C BA F6 B1 A0 3A 26 E2 9B 3A 8C 66 0C BA A8 11 BD BA B6 BA 8D B9 BA 6A A3 3A",59,52,52,13,-0.0016654865,-8.3277293E-4,data,"74 4C DA BA 72 4E 5A BA 8B 7C 97 3A 20 5A BC 3A 4B 50 AE B9 ..."
0,31,"00 01 04 56 00 1F 00","01 00 38 56 00 00 1F 06 0F 77 3A EE F0 34 BA A4 D0 A8 BA 8A 13 19 B8 E7 85 A0 3A 46 9B 38 3A 03 5D 51 BA 98 59 92 BA 3B 93 29 39 05 F1 98 3A E4 30 FC 39 11 8D 62 BA A4 78 75 BA",59,52,52,13,9.424541E-4,-6.9023564E-4,data,"06 0F 77 3A EE F0 34 BA A4 D0 A8 BA 8A 13 19 B8 E7 85 A0 3A ..."
0,32,"00 01 04 56 00 20 00","01 00 38 56 00 00 20 80 6F A9 39 86 9F 8D 3A BA B6 91 39 B4 A0 69 BA 2D DA 45 BA D9 E9 EA 39 48 05 7F 3A 28 F0 CE 38 FD E4 67 BA 45 80 17 BA 28 F9 0C 3A 03 04 5F 3A 00 DE 63 B8",59,52,52,13,3.2317266E-4,0.0010804988,data,"80 6F A9 39 86 9F 8D 3A BA B6 91 39 B4 A0 69 BA 2D DA 45 BA ..."
0,33,"00 01 04 56 00 21 00","01 00 38 56 00 00 21 68 C4 5E BA 3F 9A D7 B9 63 E4 1B 3A 5D EA 3C 3A 07 A7 3C B9 48 B7 4F BA 5F B2 87 B9 36 0C 23 3A 8F 3C 1A 3A 93 C5 91 B9 2A 35 3C BA 1A CA 01 B9 D1 6D 23 3A",59,52,52,13,-8.497895E-4,-4.1122918E-4,data,"68 C4 5E BA 3F 9A D7 B9 63 E4 1B 3A 5D EA 3C 3A 07 A7 3C B9 ..."
0,34,"00 01 04 56 00 22 00","01 00 38 56 00 00 22 49 97 F0 39 12 51 B7 B9 A2 A7 25 BA 07 B3 07 B7 F4 1F 1E 3A A9 5F B0 39 7E E4 CF B9 E2 5E 0D BA E8 02 B7 38 56 45 14 3A C7 15 6B 39 50 C6 DC B9 DD 10 E9 B9",59,52,52,13,4.5889083E-4,-3.4964882E-4,data,"49 97 F0 39 12 51 B7 B9 A2 A7 25 BA 07 B3 07 B7 F4 1F 1E 3A ..."
0,35,"00 01 04 56 00 23 00","01 00 38 56 00 00 23 9F 1B 2A 39 0C 00 07 3A B8 B1 02 39 BD 7C DF B9 33 50 B8 B9 02 19 64 39 94 CC EE 39 F7 A3 24 38 99 B5 D9 B9 C1 26 8A B9 F3 77 85 39 99 F1 CC 39 CA 21 03 B8",59,52,52,13,1.6222753E-4,5.1498483E-4,data,"9F 1B 2A 39 0C 00 07 3A B8 B1 02 39 BD 7C DF B9 33 50 B8 B9 ..."
0,36,"00 01 04 56 00 24 00","01 00 38 56 00 00 24 52 2F CD B9 B3 BC 3F B9 6D 4F 90 39 89 36 AA 39 BC 52 B6 B8 D2 A3 BB B9 A4 7E E9 B8 A2 C1 93 39 97 1D 88 39 82 A6 06 B9 F3 B5 A6 B9 77 B3 51 B8 56 18 91 39",59,52,52,13,-3.9135903E-4,-1.8285475E-4,data,"52 2F CD B9 B3 BC 3F B9 6D 4F 90 39 89 36 AA 39 BC 52 B6 B8 ..."
0,37,"00 01 04 56 00 25 00","01 00 38 56 00 00 25 0F BA 4F 39 F0 71 24 B9 30 E2 8F B9 D5 74 4D 35 35 A5 89 39 3E B9 14 39 48 20 36 B9 D1 E5 70 B9 C2 5C 2C 38 31 61 7D 39 10 DC C0 38 93 85 3D B9 C2 F0 42 B9",59,52,52,13,1.981037E-4,-1.5682704E-4,data,"0F BA 4F 39 F0 71 24 B9 30 E2 8F B9 D5 74 4D 35 35 A5 89 39 ..."
0,38,"00 01 04 56 00 26 00","01 00 38 56 00 00 26 60 25 96 38 C1 D5 62 39 5E F5 4D 38 54 93 3C B9 3B 89 17 B9 B5 80 C3 38 84 C1 45 39 61 B7 60 37 5F 39 35 B9 6D AB DF B8 00 00 00 00 00 00 00 00 00 00 00 00",59,52,52,13,7.159519E-5,2.1632669E-4,data,"60 25 96 38 C1 D5 62 39 5E F5 4D 38 54 93 3C B9 3B 89 17 B9 ..."
0,39,"00 01 04 56 00 27 00","01 00 38 56 00 00 27 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,20,5,0.0,0.0,partial_data,"00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ..."
0,40,"00 01 04 56 00 28 00","01 00 38 56 00 00 28 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,41,"00 01 04 56 00 29 00","01 00 38 56 00 00 29 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,42,"00 01 04 56 00 2A 00","01 00 38 56 00 00 2A FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,43,"00 01 04 56 00 2B 00","01 00 38 56 00 00 2B FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,44,"00 01 04 56 00 2C 00","01 00 38 56 00 00 2C FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,45,"00 01 04 56 00 2D 00","01 00 38 56 00 00 2D FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,46,"00 01 04 56 00 2E 00","01 00 38 56 00 00 2E FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,47,"00 01 04 56 00 2F 00","01 00 38 56 00 00 2F FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,48,"00 01 04 56 00 30 00","01 00 38 56 00 00 30 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,49,"00 01 04 56 00 31 00","01 00 38 56 00 00 31 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,50,"00 01 04 56 00 32 00","01 00 38 56 00 00 32 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,51,"00 01 04 56 00 33 00","01 00 38 56 00 00 33 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,52,"00 01 04 56 00 34 00","01 00 38 56 00 00 34 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,53,"00 01 04 56 00 35 00","01 00 38 56 00 00 35 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,54,"00 01 04 56 00 36 00","01 00 38 56 00 00 36 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,55,"00 01 04 56 00 37 00","01 00 38 56 00 00 37 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,56,"00 01 04 56 00 38 00","01 00 38 56 00 00 38 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,57,"00 01 04 56 00 39 00","01 00 38 56 00 00 39 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
0,58,"00 01 04 56 00 3A 00","01 00 38 56 00 00 3A FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF",59,52,0,0,,,ff_empty_or_unavailable,"FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ..."
